time,open,high,low,close,volume,adjusted close,open_y,high_y,low_y,close_y,volume_y
11/22/2021 14:00,169.01,169.03,168.66,168.68,1638384,168.68,75.05350605,75.13064224,74.92815976,75.04868504,205716
11/22/2021 15:00,168.69,168.84,168.42,168.57,1046892,168.57,75.04386403,75.04386403,74.84138155,74.97154886,220434
11/22/2021 16:00,168.57,168.89,168.5,168.73,1647234,168.73,74.97154886,75.10653718,74.78352941,74.78352941,791180
11/22/2021 17:00,169.0107,169.0107,168.65,168.68,148152,168.68,74.78352941,74.78352941,74.78352941,74.78352941,139922
11/22/2021 18:00,168.7,168.7,168.61,168.61,5314,168.61,,,,,
11/22/2021 19:00,168.7,169.12,168.7,169.02,6464,169.02,,,,,
11/22/2021 20:00,169.02,169.15,169.01,169.06,5267,169.06,,,,,
11/23/2021 05:00,168.36,168.46,167.57,168,124229,168,,,,,
11/23/2021 06:00,168.02,168.1,167.99,168,188481,168,,,,,
11/23/2021 07:00,167.78,167.83,167.65,167.72,8672,167.72,,,,,
11/23/2021 08:00,167.7,167.99,167.43,167.43,28544,167.43,,,,,
11/23/2021 09:00,167.46,168.9,166.8,166.97,188822,166.97,74.92815976,74.92815976,74.92815976,74.92815976,200
11/23/2021 10:00,166.91,167.6,166.9,167.3516,1068004,167.3516,74.9474438,74.98601189,74.609973,74.61479401,321344
11/23/2021 11:00,167.33,167.395,166.8,166.96,1406677,166.96,74.609973,75.07288652,74.47498468,75.0727901,388730
